@RELATION 'training_newmap'

@ATTRIBUTE pacMovesN {0,1}
@ATTRIBUTE pacMovesS {0,1}
@ATTRIBUTE pacMovesE {0,1}
@ATTRIBUTE pacMovesW {0,1}
@ATTRIBUTE pacMovesSTOP {0,1}
@ATTRIBUTE distNearestGhostX NUMERIC
@ATTRIBUTE distNearestGhostY NUMERIC
@ATTRIBUTE Score NUMERIC
@ATTRIBUTE NextScore NUMERIC
@ATTRIBUTE NearestFood NUMERIC
@ATTRIBUTE lastMove {North,South,East,West,Stop}

@data
1,0,1,1,1,7,-2,183,182,99999,West
1,0,1,1,1,6,-2,182,181,99999,West
1,0,1,1,1,4,-2,181,180,99999,West
1,0,1,1,1,2,-2,180,179,99999,West
1,0,1,1,1,0,-2,179,178,99999,North
1,1,1,1,1,0,-1,178,377,99999,North
1,1,1,1,1,0,-9,377,376,99999,West
1,1,1,1,1,-2,-9,376,375,99999,North
1,1,1,1,1,-1,-8,375,374,99999,North
1,1,1,1,1,-1,-7,374,373,99999,North
1,1,1,1,1,-1,-6,373,372,99999,North
1,1,1,1,1,-2,-5,372,371,99999,North
1,1,1,1,1,-3,-4,371,370,99999,North
1,1,0,1,1,-3,-3,370,369,99999,North
1,1,0,1,1,-4,-2,369,368,99999,North
1,1,0,1,1,-3,-1,368,367,99999,North
0,1,1,1,1,-4,0,367,366,99999,East
0,0,1,1,1,-3,0,366,365,99999,East
0,0,1,1,1,-1,0,365,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,4,-1,-2,99999,East
0,1,1,1,1,2,4,-2,-3,99999,South
1,1,1,1,1,2,3,-3,-4,99999,South
1,1,1,1,1,1,2,-4,-5,99999,South
1,1,1,0,1,0,1,-5,194,99999,South
1,1,1,1,1,8,1,194,193,99999,West
0,1,1,1,1,8,1,193,192,99999,West
0,1,1,1,1,7,1,192,191,99999,West
0,1,1,1,1,6,0,191,190,99999,West
0,1,1,0,1,5,0,190,189,99999,South
1,1,1,0,1,6,-1,189,188,99999,South
1,1,1,0,1,6,-1,188,187,99999,South
1,0,1,1,1,6,-1,187,186,99999,West
0,0,1,1,1,5,-2,186,185,99999,West
1,0,1,1,1,4,-1,185,184,99999,West
1,0,1,1,1,4,-1,184,183,99999,West
1,0,1,1,1,3,-2,183,182,99999,West
1,0,1,1,1,2,-3,182,181,99999,West
1,0,1,1,1,0,-3,181,180,99999,North
1,1,1,1,1,1,-2,180,179,99999,West
1,1,1,1,1,0,-3,179,178,99999,North
1,1,1,1,1,0,-2,178,177,99999,North
1,1,1,1,1,0,-2,177,376,99999,North
1,1,1,1,1,-7,-5,376,375,99999,North
1,1,1,1,1,-7,-5,375,374,99999,North
1,1,1,1,1,-6,-4,374,373,99999,North
1,1,1,1,1,-6,-4,373,372,99999,North
1,1,0,1,1,-5,-3,372,371,99999,North
1,1,0,1,1,-4,-2,371,370,99999,North
1,1,0,1,1,-3,-1,370,369,99999,North
0,1,1,1,1,-2,0,369,568,99999,East
0,0,1,1,1,-8,2,568,567,99999,East
0,0,1,1,1,-6,2,567,566,99999,East
0,0,1,1,1,-4,2,566,565,99999,East
0,0,1,1,1,-4,2,565,564,99999,East
0,1,1,1,1,-4,2,564,563,99999,East
0,1,1,1,1,-3,2,563,562,99999,East
0,1,1,1,1,-3,2,562,561,99999,South
1,1,0,1,1,-2,1,561,560,99999,South
1,0,1,1,1,-2,0,560,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,4,-1,-2,99999,East
0,1,1,1,1,2,4,-2,-3,99999,South
1,1,1,1,1,2,4,-3,-4,99999,South
1,1,1,1,1,2,3,-4,-5,99999,South
1,1,1,0,1,1,2,-5,-6,99999,South
1,1,1,1,1,0,1,-6,193,99999,South
1,1,1,1,1,8,1,193,192,99999,West
1,1,1,1,1,6,1,192,191,99999,West
1,1,1,1,1,5,1,191,190,99999,West
1,1,1,1,1,4,2,190,189,99999,West
1,1,1,0,1,3,1,189,188,99999,South
1,1,1,0,1,3,0,188,187,99999,South
1,0,1,1,1,3,-1,187,186,99999,West
0,0,1,1,1,2,-2,186,185,99999,West
1,0,1,1,1,2,-2,185,184,99999,West
1,0,1,1,1,2,-2,184,183,99999,West
1,0,1,1,1,1,-2,183,182,99999,West
1,0,1,1,1,0,-2,182,181,99999,North
1,1,1,1,1,0,-2,181,180,99999,North
1,1,1,1,1,-1,-1,180,379,99999,East
1,1,1,1,1,-4,-9,379,378,99999,West
1,1,1,1,1,-5,-9,378,377,99999,West
1,1,1,1,1,-6,-8,377,376,99999,West
1,1,1,1,1,-7,-8,376,375,99999,North
1,1,1,1,1,-7,-8,375,374,99999,North
1,1,1,1,1,-7,-7,374,373,99999,North
1,1,1,1,1,-7,-6,373,372,99999,North
1,1,1,1,1,-7,-5,372,371,99999,North
1,1,1,1,1,-8,-4,371,370,99999,North
1,1,0,1,1,-7,-3,370,369,99999,North
1,1,0,1,1,-7,-2,369,368,99999,North
1,1,0,1,1,-7,-1,368,367,99999,North
0,1,1,1,1,-6,0,367,366,99999,East
0,0,1,1,1,-5,0,366,365,99999,East
0,0,1,1,1,-5,0,365,364,99999,East
0,0,1,1,1,-4,0,364,363,99999,East
0,0,1,1,1,-3,0,363,362,99999,East
0,1,1,1,1,-1,0,362,561,99999,East
0,1,1,1,1,-4,0,561,560,99999,East
0,1,1,1,1,-4,0,560,559,99999,East
0,0,1,1,1,-3,0,559,558,99999,East
0,0,1,1,1,-1,0,558,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,4,-1,-2,99999,East
0,1,1,1,1,1,4,-2,-3,99999,South
1,1,1,1,1,0,3,-3,-4,99999,South
1,1,1,1,1,0,3,-4,-5,99999,South
1,1,1,0,1,1,2,-5,-6,99999,South
1,1,1,1,1,2,1,-6,-7,99999,West
0,1,1,1,1,1,0,-7,192,99999,West
0,1,1,1,1,8,0,192,191,99999,West
0,1,1,1,1,7,-1,191,190,99999,West
0,1,1,0,1,6,-1,190,189,99999,South
1,1,1,0,1,6,-3,189,188,99999,South
1,1,1,0,1,6,-4,188,187,99999,South
1,0,1,1,1,6,-5,187,186,99999,West
0,0,1,1,1,4,-5,186,185,99999,West
1,0,1,1,1,4,-5,185,184,99999,West
1,0,1,1,1,4,-5,184,183,99999,West
1,0,1,1,1,3,-6,183,182,99999,West
1,0,1,1,1,3,-6,182,181,99999,West
1,0,1,1,1,3,-6,181,180,99999,West
1,0,1,1,1,2,-6,180,179,99999,West
1,0,1,1,1,1,-7,179,178,99999,West
1,0,1,0,1,0,-8,178,177,99999,North
1,1,1,0,1,-1,-7,177,176,99999,East
1,1,1,1,1,0,-6,176,175,99999,North
1,1,1,1,1,0,-6,175,174,99999,North
1,1,1,1,1,1,-5,174,173,99999,West
1,1,1,0,1,0,-6,173,172,99999,North
1,1,1,0,1,0,-5,172,171,99999,North
1,1,1,0,1,0,-4,171,170,99999,North
1,1,1,0,1,0,-3,170,169,99999,North
1,1,1,0,1,0,-1,169,368,99999,North
1,1,1,0,1,-8,-2,368,367,99999,East
1,1,1,1,1,-7,-3,367,366,99999,East
1,1,0,1,1,-6,-2,366,365,99999,North
1,1,0,1,1,-7,-1,365,364,99999,North
1,1,0,1,1,-7,1,364,363,99999,North
0,1,1,1,1,-8,2,363,362,99999,East
0,0,1,1,1,-8,2,362,361,99999,East
0,0,1,1,1,-6,2,361,360,99999,East
0,0,1,1,1,-5,2,360,359,99999,East
0,0,1,1,1,-3,2,359,358,99999,East
0,1,1,1,1,-3,2,358,357,99999,East
0,1,1,1,1,-1,2,357,356,99999,East
0,1,1,1,1,0,2,356,355,99999,South
1,1,0,1,1,1,1,355,354,99999,West
1,1,1,1,1,1,1,354,353,99999,West
1,1,1,0,1,0,1,353,552,99999,South
1,0,1,1,1,-2,0,552,551,99999,East
1,0,1,1,1,-1,-1,551,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,-1,4,-1,-2,99999,East
0,1,1,1,1,1,4,-2,-3,99999,South
1,1,1,1,1,1,4,-3,-4,99999,South
1,1,1,1,1,1,4,-4,-5,99999,South
1,1,1,0,1,1,2,-5,-6,99999,South
1,1,1,1,1,0,1,-6,193,99999,South
1,1,1,1,1,10,-1,193,192,99999,West
1,1,1,1,1,10,-1,192,191,99999,West
1,1,1,1,1,9,-1,191,190,99999,West
1,1,1,1,1,9,-1,190,189,99999,West
1,1,1,0,1,8,-1,189,188,99999,South
1,1,1,0,1,8,-3,188,187,99999,South
1,0,1,1,1,7,-4,187,186,99999,West
0,0,1,1,1,6,-3,186,185,99999,West
1,0,1,1,1,5,-2,185,184,99999,West
1,0,1,1,1,4,-3,184,183,99999,West
1,0,1,1,1,3,-2,183,182,99999,West
1,0,1,1,1,1,-2,182,181,99999,West
1,0,1,1,1,0,-3,181,180,99999,North
1,1,1,1,1,0,-2,180,179,99999,North
1,1,1,1,1,-1,-1,179,178,99999,East
1,1,1,1,1,-1,-1,178,177,99999,East
1,1,1,1,1,1,-1,177,176,99999,West
1,1,1,1,1,0,-1,176,375,99999,North
0,1,1,1,1,-3,-7,375,374,99999,West
1,1,1,1,1,-4,-8,374,373,99999,West
1,1,1,1,1,-5,-8,373,372,99999,North
1,1,1,1,1,-6,-7,372,371,99999,North
1,1,1,1,1,-6,-5,371,370,99999,North
1,1,1,1,1,-7,-4,370,369,99999,North
1,1,1,1,1,-7,-2,369,368,99999,North
1,1,0,1,1,-8,-1,368,367,99999,North
1,1,0,1,1,-10,-2,367,366,99999,North
1,1,0,1,1,-8,1,366,365,99999,North
0,1,1,1,1,-7,2,365,364,99999,East
0,0,1,1,1,-5,2,364,363,99999,East
0,0,1,1,1,-4,2,363,362,99999,East
0,0,1,1,1,-4,2,362,361,99999,East
0,0,1,1,1,-3,1,361,360,99999,East
0,1,1,1,1,-2,2,360,359,99999,East
0,1,1,1,1,-1,2,359,358,99999,East
0,1,1,1,1,0,2,358,357,99999,South
1,1,0,1,1,-1,1,357,556,99999,South
1,0,1,1,1,-2,-2,556,555,99999,North
1,1,0,1,1,-1,-1,555,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,4,-1,-2,99999,East
0,1,1,1,1,1,4,-2,-3,99999,South
1,1,1,1,1,1,4,-3,-4,99999,South
1,1,1,1,1,2,3,-4,-5,99999,South
1,1,1,0,1,2,1,-5,-6,99999,South
1,1,1,1,1,3,0,-6,-7,99999,West
0,1,1,1,1,2,1,-7,-8,99999,West
0,1,1,1,1,1,1,-8,191,99999,West
0,1,1,1,1,7,-1,191,190,99999,West
0,1,1,0,1,6,0,190,189,99999,South
1,1,1,0,1,6,-1,189,188,99999,South
1,1,1,0,1,7,-2,188,187,99999,South
1,0,1,1,1,7,-3,187,186,99999,West
0,0,1,1,1,7,-3,186,185,99999,West
1,0,1,1,1,7,-3,185,184,99999,West
1,0,1,1,1,5,-3,184,183,99999,West
1,0,1,1,1,4,-4,183,182,99999,West
1,0,1,1,1,2,-4,182,181,99999,West
1,0,1,1,1,2,-4,181,180,99999,West
1,0,1,1,1,1,-5,180,179,99999,West
1,0,1,1,1,0,-5,179,178,99999,North
1,1,1,1,1,0,-3,178,177,99999,North
1,1,1,1,1,0,-2,177,176,99999,North
1,1,1,1,1,0,-1,176,375,99999,North
1,1,1,1,1,-7,-6,375,374,99999,East
1,1,1,1,1,-6,-6,374,373,99999,North
1,1,1,1,1,-5,-4,373,372,99999,North
1,1,1,1,1,-6,-4,372,371,99999,North
1,1,1,1,1,-5,-3,371,370,99999,North
1,1,0,1,1,-5,-1,370,369,99999,North
1,1,0,1,1,-5,-1,369,368,99999,North
1,1,0,1,1,-5,0,368,367,99999,North
0,1,1,1,1,-7,0,367,366,99999,East
0,0,1,1,1,-4,2,366,365,99999,East
0,0,1,1,1,-5,1,365,364,99999,East
0,0,1,1,1,-4,1,364,363,99999,East
0,0,1,1,1,-1,2,363,362,99999,East
0,1,1,1,1,-2,1,362,361,99999,East
0,1,1,1,1,-1,0,361,560,99999,East
0,1,1,1,1,3,2,560,559,99999,West
0,1,1,1,1,2,2,559,558,99999,West
0,1,1,1,1,1,2,558,557,99999,South
1,1,1,0,1,2,1,557,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,-1,4,-1,-2,99999,East
0,1,1,1,1,0,5,-2,-3,99999,South
1,1,1,1,1,0,5,-3,-4,99999,South
1,1,1,1,1,0,5,-4,-5,99999,South
1,1,1,0,1,-1,4,-5,-6,99999,East
1,1,1,1,1,-1,4,-6,-7,99999,East
1,1,1,1,1,-1,4,-7,-8,99999,East
1,1,1,1,1,1,4,-8,-9,99999,West
1,1,1,1,1,0,3,-9,-10,99999,South
1,1,1,1,1,-1,2,-10,-11,99999,East
1,1,1,1,1,0,1,-11,188,99999,South
1,1,1,1,1,12,-1,188,187,99999,West
1,1,1,1,1,10,-1,187,186,99999,West
1,1,1,1,1,10,-1,186,185,99999,West
1,1,1,1,1,8,-1,185,184,99999,West
1,1,1,1,1,6,-1,184,183,99999,West
1,1,1,1,1,5,-1,183,182,99999,West
1,1,1,1,1,5,-1,182,181,99999,West
1,1,1,0,1,3,-1,181,180,99999,South
1,1,1,0,1,2,-2,180,179,99999,South
1,0,1,1,1,3,-3,179,178,99999,West
0,0,1,1,1,2,-3,178,177,99999,West
1,0,1,1,1,1,-2,177,176,99999,West
1,0,1,1,1,0,-2,176,175,99999,North
1,1,1,1,1,1,-1,175,174,99999,West
1,1,1,1,1,0,-2,174,173,99999,North
1,1,1,1,1,0,-1,173,372,99999,North
0,1,1,1,1,-4,-7,372,371,99999,West
0,1,1,1,1,-5,-8,371,370,99999,West
1,1,1,1,1,-5,-8,370,369,99999,West
1,1,1,1,1,-6,-8,369,368,99999,North
1,1,1,1,1,-5,-7,368,367,99999,North
1,1,1,1,1,-5,-5,367,366,99999,North
1,1,1,1,1,-5,-5,366,365,99999,North
1,1,1,1,1,-5,-4,365,364,99999,North
1,1,0,1,1,-5,-2,364,363,99999,North
1,1,0,1,1,-6,-1,363,362,99999,North
1,1,0,1,1,-7,0,362,361,99999,North
0,1,1,1,1,-7,0,361,360,99999,East
0,0,1,1,1,-6,1,360,359,99999,East
0,0,1,1,1,-4,1,359,358,99999,East
0,0,1,1,1,-4,1,358,357,99999,East
0,0,1,1,1,-2,1,357,356,99999,East
0,1,1,1,1,-1,1,356,355,99999,East
0,1,1,1,1,0,1,355,554,99999,South
1,1,1,1,1,-1,1,554,553,99999,East
1,1,0,1,1,0,1,553,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,1,4,-1,-2,99999,East
0,1,1,1,1,3,4,-2,-3,99999,South
1,1,1,1,1,3,3,-3,-4,99999,South
1,1,1,1,1,2,2,-4,-5,99999,South
1,1,1,0,1,2,2,-5,-6,99999,South
1,1,1,1,1,3,1,-6,-7,99999,West
0,1,1,1,1,3,1,-7,-8,99999,West
0,1,1,1,1,2,0,-8,-9,99999,West
0,1,1,1,1,1,1,-9,-10,99999,West
0,1,1,0,1,0,2,-10,-11,99999,South
1,1,1,0,1,-1,1,-11,-12,99999,East
1,1,1,1,1,1,1,-12,-13,99999,West
1,1,1,0,1,0,1,-13,186,99999,South
1,1,1,0,1,8,-3,186,185,99999,South
1,0,1,1,1,7,-4,185,184,99999,West
0,0,1,1,1,6,-3,184,183,99999,West
1,0,1,1,1,6,-3,183,182,99999,West
1,0,1,1,1,5,-2,182,181,99999,West
1,0,1,1,1,4,-3,181,180,99999,West
1,0,1,1,1,3,-4,180,179,99999,West
1,0,1,1,1,1,-4,179,178,99999,West
1,0,1,1,1,0,-3,178,177,99999,North
1,1,1,1,1,0,-3,177,176,99999,North
1,1,1,1,1,0,-1,176,375,99999,North
1,1,1,1,1,-6,-6,375,374,99999,North
1,1,1,1,1,-7,-5,374,373,99999,North
1,1,1,1,1,-6,-4,373,372,99999,North
1,1,1,1,1,-5,-3,372,371,99999,North
1,1,1,1,1,-6,-2,371,370,99999,North
1,1,0,1,1,-6,-2,370,369,99999,North
1,1,0,1,1,-6,-1,369,368,99999,North
1,1,0,1,1,-6,0,368,367,99999,North
0,1,1,1,1,-6,1,367,366,99999,East
0,0,1,1,1,-6,1,366,365,99999,East
0,0,1,1,1,-5,2,365,364,99999,East
0,0,1,1,1,-5,2,364,363,99999,East
0,0,1,1,1,-4,2,363,362,99999,East
0,1,1,1,1,-2,2,362,361,99999,East
0,1,1,1,1,-2,2,361,360,99999,East
0,1,1,1,1,-2,2,360,359,99999,South
1,1,0,1,1,-1,1,359,358,99999,South
1,0,1,1,1,-1,0,358,557,99999,East
0,0,1,1,1,-2,0,557,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,5,-1,-2,99999,East
0,1,1,1,1,2,5,-2,-3,99999,South
1,1,1,1,1,2,4,-3,-4,99999,South
1,1,1,1,1,2,2,-4,-5,99999,South
1,1,1,0,1,2,1,-5,-6,99999,South
1,1,1,1,1,2,1,-6,-7,99999,West
0,1,1,1,1,1,2,-7,-8,99999,West
0,1,1,1,1,-1,2,-8,-9,99999,East
0,1,1,1,1,1,2,-9,-10,99999,West
0,1,1,1,1,1,2,-10,-11,99999,West
0,1,1,1,1,0,2,-11,-12,99999,South
1,1,1,1,1,-1,1,-12,-13,99999,East
1,1,1,1,1,0,1,-13,186,99999,South
1,1,1,1,1,9,-3,186,185,99999,West
1,1,1,1,1,9,-3,185,184,99999,West
1,1,1,0,1,8,-3,184,183,99999,South
1,0,1,1,1,8,-5,183,182,99999,West
0,0,1,1,1,8,-5,182,181,99999,West
1,0,1,1,1,6,-5,181,180,99999,West
1,0,1,1,1,6,-5,180,179,99999,West
1,0,1,1,1,5,-6,179,178,99999,West
1,0,1,1,1,4,-6,178,177,99999,West
1,0,1,1,1,3,-6,177,176,99999,West
1,0,1,1,1,2,-5,176,175,99999,West
1,0,1,1,1,1,-4,175,174,99999,West
1,0,1,0,1,0,-4,174,173,99999,North
1,1,1,0,1,0,-4,173,172,99999,North
1,1,1,0,1,0,-3,172,171,99999,North
1,1,1,0,1,0,-3,171,170,99999,North
1,1,1,0,1,-1,-2,170,169,99999,East
1,1,1,1,1,1,-2,169,168,99999,West
1,1,1,0,1,0,-2,168,167,99999,North
1,1,1,0,1,0,-1,167,366,99999,North
1,1,1,0,1,-10,-5,366,365,99999,East
1,1,1,1,1,-8,-5,365,364,99999,East
1,1,1,1,1,-6,-5,364,363,99999,North
1,1,1,1,1,-7,-4,363,362,99999,North
1,1,0,1,1,-7,-3,362,361,99999,North
1,1,0,1,1,-6,-2,361,360,99999,North
1,1,0,1,1,-7,-1,360,359,99999,North
0,1,1,1,1,-7,0,359,358,99999,East
0,0,1,1,1,-6,0,358,357,99999,East
0,0,1,1,1,-5,1,357,356,99999,East
0,0,1,1,1,-3,1,356,355,99999,East
0,0,1,1,1,-2,0,355,354,99999,East
0,1,1,1,1,-1,0,354,553,99999,East
0,1,1,1,1,-2,2,553,552,99999,East
0,1,1,1,1,-2,2,552,551,99999,South
1,1,0,1,1,-1,1,551,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,4,-1,-2,99999,East
0,1,1,1,1,2,4,-2,-3,99999,South
1,1,1,1,1,2,4,-3,-4,99999,South
1,1,1,1,1,3,3,-4,-5,99999,South
1,1,1,0,1,3,1,-5,-6,99999,South
1,1,1,1,1,3,0,-6,-7,99999,West
0,1,1,1,1,3,0,-7,-8,99999,West
0,1,1,1,1,2,0,-8,-9,99999,West
0,1,1,1,1,1,1,-9,-10,99999,West
0,1,1,0,1,0,1,-10,189,99999,South
1,1,1,0,1,4,1,189,188,99999,South
1,1,1,0,1,4,1,188,187,99999,South
1,0,1,1,1,3,0,187,186,99999,West
0,0,1,1,1,2,-1,186,185,99999,West
1,0,1,1,1,2,-1,185,184,99999,West
1,0,1,1,1,2,-1,184,183,99999,West
1,0,1,1,1,2,-1,183,182,99999,West
1,0,1,1,1,1,-2,182,181,99999,West
1,0,1,1,1,0,-2,181,180,99999,North
1,1,1,1,1,-1,-1,180,179,99999,East
1,1,1,1,1,0,-2,179,178,99999,North
1,1,1,1,1,1,-1,178,177,99999,West
1,1,1,1,1,-1,-1,177,176,99999,East
1,1,1,1,1,-1,-1,176,175,99999,East
1,1,1,1,1,1,-1,175,374,99999,West
1,1,1,1,1,-6,-7,374,373,99999,West
1,1,1,1,1,-6,-7,373,372,99999,West
1,1,1,1,1,-7,-8,372,371,99999,North
1,1,1,1,1,-7,-6,371,370,99999,North
1,1,1,1,1,-6,-5,370,369,99999,North
1,1,1,1,1,-6,-4,369,368,99999,North
1,1,1,1,1,-5,-3,368,367,99999,North
1,1,1,1,1,-4,-2,367,366,99999,North
1,1,0,1,1,-4,-1,366,365,99999,North
1,1,0,1,1,-4,0,365,364,99999,North
1,1,0,1,1,-4,1,364,363,99999,North
0,1,1,1,1,-6,1,363,362,99999,East
0,0,1,1,1,-5,1,362,361,99999,East
0,0,1,1,1,-3,1,361,360,99999,East
0,0,1,1,1,-3,1,360,359,99999,East
0,0,1,1,1,-1,2,359,358,99999,East
0,1,1,1,1,0,2,358,357,99999,East
0,1,1,1,1,1,1,357,356,99999,West
0,1,1,1,1,0,2,356,355,99999,East
0,1,1,1,1,-1,1,355,354,99999,East
0,1,1,1,1,0,2,354,353,99999,South
1,1,0,1,1,1,1,353,552,99999,West
1,1,1,1,1,3,1,552,551,99999,West
1,1,1,0,1,1,1,551,550,99999,South
1,0,1,1,1,2,0,550,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,0,4,-1,-2,99999,East
0,1,1,1,1,2,4,-2,-3,99999,South
1,1,1,1,1,2,4,-3,-4,99999,South
1,1,1,1,1,2,4,-4,-5,99999,South
1,1,1,0,1,3,3,-5,-6,99999,South
1,1,1,1,1,4,2,-6,-7,99999,West
0,1,1,1,1,3,2,-7,-8,99999,West
0,1,1,1,1,2,1,-8,-9,99999,West
0,1,1,1,1,1,0,-9,190,99999,West
0,1,1,0,1,2,0,190,189,99999,South
1,1,1,0,1,3,-1,189,188,99999,South
1,1,1,0,1,3,-1,188,187,99999,South
1,0,1,1,1,4,-2,187,186,99999,West
0,0,1,1,1,2,-2,186,185,99999,West
1,0,1,1,1,1,-2,185,184,99999,West
1,0,1,1,1,0,-2,184,183,99999,North
1,1,1,1,1,-1,-1,183,182,99999,East
1,1,0,1,1,0,-1,182,381,99999,North
1,1,0,1,1,-1,-7,381,380,99999,West
1,1,1,1,1,-1,-7,380,379,99999,West
1,1,1,1,1,-2,-8,379,378,99999,West
1,1,1,1,1,-3,-9,378,377,99999,West
1,1,1,1,1,-3,-9,377,376,99999,West
1,1,1,1,1,-4,-9,376,375,99999,North
1,1,1,1,1,-5,-8,375,374,99999,North
1,1,1,1,1,-4,-7,374,373,99999,North
1,1,1,1,1,-5,-6,373,372,99999,North
1,1,1,1,1,-6,-5,372,371,99999,North
1,1,1,1,1,-6,-4,371,370,99999,North
1,1,0,1,1,-6,-2,370,369,99999,North
1,1,0,1,1,-6,-1,369,368,99999,North
1,1,0,1,1,-6,-1,368,367,99999,North
0,1,1,1,1,-6,1,367,366,99999,East
0,0,1,1,1,-5,1,366,365,99999,East
0,0,1,1,1,-4,0,365,364,99999,East
0,0,1,1,1,-2,0,364,363,99999,East
0,0,1,1,1,-1,0,363,362,99999,East
0,1,1,1,1,-1,0,362,361,99999,East
0,1,1,1,1,-1,0,361,560,99999,East
0,1,1,1,1,4,2,560,559,99999,West
0,1,1,1,1,4,2,559,558,99999,West
0,1,1,1,1,3,2,558,557,99999,South
1,1,1,0,1,3,1,557,556,99999,South
1,0,1,1,1,3,0,556,555,99999,West
0,0,1,1,1,2,0,555,554,99999,West
0,0,1,1,1,1,0,554,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,1,4,-1,-2,99999,East
0,1,1,1,1,3,4,-2,-3,99999,South
1,1,1,1,1,4,3,-3,-4,99999,South
1,1,1,1,1,3,2,-4,-5,99999,South
1,1,1,0,1,3,1,-5,-6,99999,South
1,1,1,1,1,3,0,-6,-7,99999,West
0,1,1,1,1,1,0,-7,192,99999,West
0,1,1,1,1,5,0,192,191,99999,West
0,1,1,1,1,4,0,191,190,99999,West
0,1,1,0,1,3,1,190,189,99999,South
1,1,1,0,1,3,0,189,188,99999,South
1,1,1,0,1,2,-1,188,187,99999,South
1,0,1,1,1,3,-2,187,186,99999,West
0,0,1,1,1,1,-2,186,185,99999,West
1,0,1,1,1,1,-2,185,184,99999,West
1,0,1,1,1,0,-1,184,383,99999,North
1,1,1,1,1,-2,-9,383,382,99999,West
1,1,1,1,1,-1,-8,382,381,99999,West
1,1,1,1,1,-4,-9,381,380,99999,West
1,1,1,1,1,-5,-10,380,379,99999,West
1,1,1,1,1,-6,-10,379,378,99999,North
1,1,1,1,1,-6,-9,378,377,99999,North
1,1,1,1,1,-6,-7,377,376,99999,North
1,1,1,1,1,-6,-6,376,375,99999,North
1,1,1,1,1,-5,-4,375,374,99999,North
1,1,1,1,1,-5,-4,374,373,99999,North
1,1,1,1,1,-6,-3,373,372,99999,North
1,1,0,1,1,-6,-2,372,371,99999,North
1,1,0,1,1,-6,-2,371,370,99999,North
1,1,0,1,1,-6,0,370,369,99999,North
0,1,1,1,1,-5,1,369,368,99999,East
0,0,1,1,1,-4,1,368,367,99999,East
0,0,1,1,1,-3,1,367,366,99999,East
0,0,1,1,1,-2,0,366,365,99999,East
0,0,1,1,1,-2,0,365,564,99999,East
0,1,1,1,1,-2,0,564,563,99999,East
0,1,1,1,1,-1,1,563,-1,99999,East
0,0,1,1,1,-1,4,0,-1,99999,Stop
0,1,1,1,1,1,4,-1,-2,99999,East
0,1,1,1,1,2,4,-2,-3,99999,South
1,1,1,1,1,2,4,-3,-4,99999,South
1,1,1,1,1,2,3,-4,-5,99999,South
1,1,1,0,1,3,2,-5,-6,99999,South
1,1,1,1,1,3,1,-6,-7,99999,West
0,1,1,1,1,2,1,-7,-8,99999,West
0,1,1,1,1,2,1,-8,-9,99999,West
0,1,1,1,1,1,1,-9,-10,99999,West
0,1,1,0,1,0,2,-10,-11,99999,South
1,1,1,0,1,-1,1,-11,188,99999,East
1,1,1,1,1,7,0,188,187,99999,West
1,1,1,0,1,5,0,187,186,99999,South
1,1,1,0,1,5,-2,186,185,99999,South
1,0,1,1,1,5,-3,185,184,99999,West
0,0,1,1,1,4,-3,184,183,99999,West
1,0,1,1,1,3,-3,183,182,99999,West
1,0,1,1,1,1,-3,182,181,99999,West
1,0,1,1,1,0,-3,181,180,99999,North
1,1,1,1,1,0,-1,180,379,99999,North
1,1,1,1,1,-1,-9,379,378,99999,West
1,1,1,1,1,-3,-9,378,377,99999,West
1,1,1,1,1,-4,-9,377,376,99999,West
1,1,1,1,1,-5,-9,376,375,99999,North
1,1,1,1,1,-6,-8,375,374,99999,North
1,1,1,1,1,-7,-7,374,373,99999,North
1,1,1,1,1,-7,-5,373,372,99999,North
1,1,1,1,1,-6,-4,372,371,99999,North
1,1,1,1,1,-5,-3,371,370,99999,North
1,1,0,1,1,-5,-3,370,369,99999,North
1,1,0,1,1,-5,-1,369,368,99999,North
1,1,0,1,1,-5,1,368,367,99999,North
0,1,1,1,1,-5,1,367,366,99999,East
0,0,1,1,1,-4,1,366,365,99999,East
0,0,1,1,1,-3,0,365,564,99999,East
0,0,1,1,1,0,2,564,563,99999,East
0,0,1,1,1,2,2,563,562,99999,East
0,1,1,1,1,2,2,562,561,99999,South
1,1,1,0,1,1,1,561,560,99999,South
1,0,1,1,1,1,0,560,-1,99999,East
