@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 84\nSize of the tree: 167\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 73\nSize of the tree: 145\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 105\nSize of the tree: 209\n','Number of rules: 73\n','Number of rules: 80\n','Number of rules: 69\n','Number of rules: 64\n','Number of rules: 78\n','Number of rules: 77\n','Number of rules: 79\n','Number of rules: 74\n','Number of rules: 65\n','Number of rules: 83\n','Number of rules: 71\n','Number of rules: 67\n','Number of rules: 75\n','Number of rules: 70\n','Number of rules: 76\n','Number of rules: 72\n','Number of rules: 68\n','Number of rules: 81\n','Number of rules: 59\n','Number of rules: 82\n','Number of rules: 84\n','Number of rules: 66\n','Number of rules: 62\n','Number of rules: 63\n','Number of rules: 86\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

filter_data_pacman_manual2,8,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,36,30,0,54.545455,45.454545,0,0.364366,0.18808,0.329113,64.488125,86.232367,136.773632,111.960203,24.813429,2.072328,1.696367,0.375961,61.946526,0.938584,2978.889573,0,0,0.05,3,0.95,57,1,6,0,0,0,-0.069007,0.755556,0.25448,0.545455,0.180019,0.819981,0.454545,0.510529,0.545455,0.525059,0.357284,0.811777,0.579881,0.493771,0.545455,0,0.003,0,0,0,0,92450,90429,12055,93.939394,43.939394,?,?,?,?
filter_data_pacman_manual2,8,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,35,31,0,53.030303,46.969697,0,0.355388,0.194738,0.342089,66.770994,89.632433,136.773632,124.355514,12.418118,2.072328,1.884174,0.188153,60.736025,0.920243,2920.678911,0.333333,2,0.033333,2,0.966667,58,0.666667,4,0.5,0.333333,0.4,0.361449,0.944444,0.513228,0.530303,0.182722,0.817278,0.469697,0.523213,0.530303,0.523472,0.342788,0.792688,0.58543,0.539664,0.530303,0,0.003,0,0.01,0,10,92498,90429,12055,92.424242,41.515152,?,?,?,?
filter_data_pacman_manual2,8,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,40,26,0,60.606061,39.393939,0,0.452457,0.1905,0.332409,65.318082,87.095916,136.773632,128.276252,8.49738,2.072328,1.94358,0.128748,64.303119,0.97429,3092.213608,0.166667,1,0.05,3,0.95,57,0.833333,5,0.25,0.166667,0.2,0.140563,0.820833,0.222527,0.606061,0.160459,0.839541,0.393939,0.586058,0.606061,0.592334,0.441362,0.817601,0.567581,0.569489,0.606061,0,0.003,0,0,0,0,92530,90429,12055,90.909091,43.030303,?,?,?,?
filter_data_pacman_manual2,8,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,36,30,0,54.545455,45.454545,0,0.37775,0.185882,0.317757,63.734628,83.256948,136.773632,82.654231,54.119401,2.072328,1.252337,0.819991,65.646545,0.994645,3156.816383,0.166667,1,0.15,9,0.85,51,0.833333,5,0.1,0.166667,0.125,0.013363,0.858333,0.275253,0.545455,0.156338,0.843662,0.454545,0.573931,0.545455,0.556875,0.402055,0.84676,0.62568,0.521912,0.545455,0,0.003,0,0,0,0,92450,90429,12055,98.484848,44.242424,?,?,?,?
filter_data_pacman_manual2,8,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,593,65,39,26,0,60,40,0,0.433076,0.178691,0.315297,61.349198,82.734177,134.217498,84.798352,49.419146,2.064885,1.30459,0.760295,66.764841,1.027151,3209.326141,0.428571,3,0.051724,3,0.948276,55,0.571429,4,0.5,0.428571,0.461538,0.403577,0.836207,0.345285,0.6,0.170638,0.829362,0.4,0.588889,0.6,0.586427,0.440539,0.853046,0.614628,0.568239,0.6,0,0.003,0,0,0,0,92599,90578,11906,96.923077,42.153846,?,?,?,?
filter_data_pacman_manual2,8,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,593,65,36,29,0,55.384615,44.615385,0,0.40367,0.193836,0.322664,66.548827,84.66732,134.217498,75.528333,58.689165,2.064885,1.161974,0.90291,62.822319,0.966497,3019.812648,0.714286,5,0.12069,7,0.87931,51,0.285714,2,0.416667,0.714286,0.526316,0.47427,0.903941,0.467795,0.553846,0.14701,0.85299,0.446154,0.563485,0.553846,0.551586,0.395545,0.847793,0.601386,0.577708,0.553846,0,0.003,0,0.01,0,10,92599,90578,11906,100,47.692308,?,?,?,?
filter_data_pacman_manual2,9,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,40,26,0,60.606061,39.393939,0,0.447343,0.185659,0.318598,63.657962,83.477474,136.773632,100.479412,36.294219,2.072328,1.522415,0.549912,66.543794,1.008239,3199.963387,0.333333,2,0.05,3,0.95,57,0.666667,4,0.4,0.333333,0.363636,0.307822,0.818056,0.416534,0.606061,0.176084,0.823916,0.393939,0.60122,0.606061,0.594061,0.438409,0.846176,0.661707,0.584767,0.606061,0,0.003,0,0,0,0,92450,90429,12055,95.454545,44.545455,?,?,?,?
filter_data_pacman_manual2,9,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,35,31,0,53.030303,46.969697,0,0.351094,0.181031,0.324733,62.071148,85.08475,136.773632,117.381605,19.392027,2.072328,1.778509,0.293819,67.275896,1.019332,3235.168777,0.5,3,0.066667,4,0.933333,56,0.5,3,0.428571,0.5,0.461538,0.404574,0.894444,0.364469,0.530303,0.188906,0.811094,0.469697,0.521296,0.530303,0.524835,0.340201,0.823912,0.635583,0.531208,0.530303,0,0.004,0,0,0,0,92450,90429,12055,92.424242,40.909091,?,?,?,?
filter_data_pacman_manual2,9,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,32,34,0,48.484848,51.515152,0,0.296552,0.200993,0.339703,68.915818,89.007131,136.773632,115.038769,21.734863,2.072328,1.743012,0.329316,57.269517,0.86772,2753.98118,0.166667,1,0.083333,5,0.916667,55,0.833333,5,0.166667,0.166667,0.166667,0.083333,0.723611,0.189367,0.484848,0.184053,0.815947,0.515152,0.473485,0.484848,0.477175,0.292251,0.805665,0.563904,0.456685,0.484848,0,0.004,0,0.01,0,10,92450,90429,12055,93.939394,44.848485,?,?,?,?
filter_data_pacman_manual2,9,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,38,28,0,57.575758,42.424242,0,0.409396,0.194136,0.333889,66.594665,87.52866,136.36622,130.403729,5.962491,2.066155,1.975814,0.090341,62.011288,0.939565,2980.997519,0.285714,2,0.084746,5,0.915254,54,0.714286,5,0.285714,0.285714,0.285714,0.200969,0.845036,0.378268,0.575758,0.177259,0.822741,0.424242,0.57773,0.575758,0.562754,0.403849,0.812177,0.601298,0.539982,0.575758,0,0.003,0,0,0,0,92458,90429,12055,90.909091,43.939394,?,?,?,?
filter_data_pacman_manual2,9,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,40,26,0,60.606061,39.393939,0,0.446273,0.18042,0.30972,61.889948,81.192645,136.36622,78.99294,57.37328,2.066155,1.196863,0.869292,67.001696,1.015177,3220.895663,0.285714,2,0.033898,2,0.966102,57,0.714286,5,0.5,0.285714,0.363636,0.324962,0.920097,0.496241,0.606061,0.150894,0.849106,0.393939,0.577643,0.606061,0.584246,0.453433,0.860283,0.633555,0.563671,0.606061,0.001,0.003,0,0,0,0,92450,90429,12055,98.484848,44.848485,?,?,?,?
filter_data_pacman_manual2,9,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,43,23,0,65.151515,34.848485,0,0.514395,0.177198,0.312129,60.651316,81.622709,137.732073,87.678374,50.053699,2.08685,1.32846,0.758389,71.16356,1.078236,3424.758928,0.571429,4,0.050847,3,0.949153,56,0.428571,3,0.571429,0.571429,0.571429,0.520581,0.911622,0.454762,0.651515,0.150494,0.849506,0.348485,0.647059,0.651515,0.644005,0.507868,0.853288,0.63964,0.649914,0.651515,0,0.004,0,0,0,0,92450,90429,12055,96.969697,43.030303,?,?,?,?
filter_data_pacman_manual2,9,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,36,30,0,54.545455,45.454545,0,0.367008,0.203213,0.345371,69.556039,90.315693,137.732073,126.848055,10.884018,2.08685,1.92194,0.164909,57.159898,0.866059,2750.830186,0.285714,2,0.084746,5,0.915254,54,0.714286,5,0.285714,0.285714,0.285714,0.200969,0.748184,0.276201,0.545455,0.185809,0.814191,0.454545,0.557818,0.545455,0.528411,0.372031,0.780532,0.541028,0.525408,0.545455,0,0.003,0,0.01,0,10,92458,90429,12055,92.424242,44.545455,?,?,?,?
filter_data_pacman_manual2,9,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,41,25,0,62.121212,37.878788,0,0.466019,0.185669,0.323595,63.550795,84.621084,137.732073,100.90437,36.827702,2.08685,1.528854,0.557995,66.267908,1.004059,3189.154799,0.142857,1,0.016949,1,0.983051,58,0.857143,6,0.5,0.142857,0.222222,0.226164,0.812349,0.369615,0.621212,0.163635,0.836365,0.378788,0.610459,0.621212,0.602176,0.46382,0.84046,0.620157,0.589272,0.621212,0,0.003,0,0,0,0,92458,90429,12055,95.454545,43.939394,?,?,?,?
filter_data_pacman_manual2,9,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,593,65,34,31,0,52.307692,47.692308,0,0.315324,0.193246,0.337373,66.315768,88.481156,134.62491,95.268399,39.356511,2.071152,1.465668,0.605485,58.644273,0.90222,2819.927705,0.166667,1,0.016949,1,0.983051,58,0.833333,5,0.5,0.166667,0.25,0.250951,0.875706,0.29386,0.523077,0.222169,0.777831,0.476923,0.513431,0.523077,0.500796,0.314013,0.814042,0.562641,0.493961,0.523077,0,0.003,0,0.01,0,10,92599,90578,11906,96.923077,43.076923,?,?,?,?
filter_data_pacman_manual2,9,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,593,65,41,24,0,63.076923,36.923077,0,0.492022,0.168444,0.300563,57.804706,78.827081,134.62491,72.447805,62.177105,2.071152,1.114582,0.956571,71.745485,1.103777,3449.903468,0.333333,2,0.101695,6,0.898305,53,0.666667,4,0.25,0.333333,0.285714,0.204094,0.813559,0.258666,0.630769,0.143891,0.856109,0.369231,0.640071,0.630769,0.633879,0.491648,0.8767,0.671247,0.628658,0.630769,0,0.003,0,0,0,0,92599,90578,11906,98.461538,41.538462,?,?,?,?
filter_data_pacman_manual2,10,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,42,24,0,63.636364,36.363636,0,0.48538,0.163564,0.290043,56.082212,75.995438,136.773632,70.519151,66.254481,2.072328,1.068472,1.003856,74.961542,1.135781,3604.7567,0.166667,1,0.083333,5,0.916667,55,0.833333,5,0.166667,0.166667,0.166667,0.083333,0.8125,0.266129,0.636364,0.153432,0.846568,0.363636,0.659307,0.636364,0.617982,0.509708,0.899162,0.71884,0.587114,0.636364,0,0.004,0,0,0,0,92450,90429,12055,98.484848,42.424242,?,?,?,?
filter_data_pacman_manual2,10,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,38,28,0,57.575758,42.424242,0,0.423401,0.183845,0.322,63.036209,84.368631,136.773632,82.648958,54.124674,2.072328,1.252257,0.820071,65.882064,0.998213,3168.14205,0.333333,2,0.05,3,0.95,57,0.666667,4,0.4,0.333333,0.363636,0.307822,0.898611,0.360526,0.575758,0.126998,0.873002,0.424242,0.576938,0.575758,0.573313,0.442238,0.859963,0.635162,0.536432,0.575758,0,0.003,0,0,0,0,92450,90429,12055,98.484848,43.636364,?,?,?,?
filter_data_pacman_manual2,10,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,37,29,0,56.060606,43.939394,0,0.370809,0.188488,0.332805,64.627976,87.199796,136.773632,111.640013,25.133618,2.072328,1.691515,0.380812,62.259812,0.94333,2993.954915,0.333333,2,0.033333,2,0.966667,58,0.666667,4,0.5,0.333333,0.4,0.361449,0.856944,0.377617,0.560606,0.203721,0.796279,0.439394,0.513528,0.560606,0.525987,0.357373,0.81018,0.587702,0.503978,0.560606,0,0.003,0,0.01,0,10,92450,90429,12055,93.939394,42.727273,?,?,?,?
filter_data_pacman_manual2,10,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,35,31,0,53.030303,46.969697,0,0.359624,0.196954,0.337949,67.373907,88.316089,137.952393,97.178931,40.773463,2.090188,1.472408,0.61778,59.142502,0.896099,2846.747575,0.285714,2,0.135593,8,0.864407,51,0.714286,5,0.2,0.285714,0.235294,0.128921,0.774818,0.274632,0.530303,0.175814,0.824186,0.469697,0.545989,0.530303,0.535424,0.361166,0.799712,0.542395,0.546695,0.530303,0,0.003,0,0,0,0,92450,90429,12055,96.969697,44.242424,?,?,?,?
filter_data_pacman_manual2,10,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,34,32,0,51.515152,48.484848,0,0.335849,0.196553,0.343648,67.236598,89.805588,137.952393,115.975442,21.976951,2.090188,1.757204,0.332984,60.496426,0.916613,2911.916951,0.285714,2,0.067797,4,0.932203,55,0.714286,5,0.333333,0.285714,0.307692,0.233408,0.837772,0.311508,0.515152,0.193328,0.806672,0.484848,0.50354,0.515152,0.504454,0.316184,0.803651,0.564383,0.502747,0.515152,0,0.003,0,0,0,0,92450,90429,12055,93.939394,43.030303,?,?,?,?
filter_data_pacman_manual2,10,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,30,36,0,45.454545,54.545455,0,0.236013,0.207649,0.343991,71.230067,90.176761,136.36622,119.618276,16.747944,2.066155,1.812398,0.253757,55.633262,0.842928,2674.394019,0.428571,3,0.067797,4,0.932203,55,0.571429,4,0.428571,0.428571,0.428571,0.360775,0.884988,0.403448,0.454545,0.228673,0.771327,0.545455,0.451457,0.454545,0.446185,0.232599,0.77844,0.551552,0.46208,0.454545,0,0.003,0,0.01,0,10,92450,90429,12055,93.939394,46.969697,?,?,?,?
filter_data_pacman_manual2,10,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,39,27,0,59.090909,40.909091,0,0.428663,0.182437,0.312573,62.581799,81.940703,136.36622,80.804332,55.561887,2.066155,1.224308,0.841847,67.208025,1.018303,3230.814328,0.285714,2,0.067797,4,0.932203,55,0.714286,5,0.333333,0.285714,0.307692,0.233408,0.924939,0.495671,0.590909,0.174906,0.825094,0.409091,0.58187,0.590909,0.582886,0.419551,0.853133,0.641975,0.584636,0.590909,0,0.003,0,0,0,0,92450,90429,12055,98.484848,45.454545,?,?,?,?
filter_data_pacman_manual2,10,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,592,66,37,29,0,56.060606,43.939394,0,0.393728,0.205443,0.34231,70.319228,89.515152,137.732073,134.428212,3.303861,2.08685,2.036791,0.050058,57.373848,0.869301,2761.126586,0,0,0.118644,7,0.881356,52,1,7,0,0,0,-0.118644,0.583535,0.127206,0.560606,0.163329,0.836671,0.439394,0.556002,0.560606,0.557662,0.39972,0.786398,0.560325,0.529417,0.560606,0,0.003,0.01,0,10,0,92450,90429,12055,90.909091,45.454545,?,?,?,?
filter_data_pacman_manual2,10,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,593,65,36,29,0,55.384615,44.615385,0,0.391543,0.184831,0.331166,63.466223,86.911879,134.404589,109.421549,24.98304,2.067763,1.683408,0.384354,62.450885,0.960783,3002.439355,0.5,3,0.033898,2,0.966102,57,0.5,3,0.6,0.5,0.545455,0.506316,0.782486,0.356121,0.553846,0.148784,0.851216,0.446154,0.554611,0.553846,0.551071,0.398702,0.821501,0.592819,0.544194,0.553846,0,0.003,0,0,0,0,92599,90578,11906,93.846154,40.615385,?,?,?,?
filter_data_pacman_manual2,10,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20190227.1648,593,65,38,27,0,58.461538,41.538462,0,0.421746,0.168036,0.3066,57.699339,80.464908,134.404589,92.003164,42.401425,2.067763,1.415433,0.65233,71.029369,1.09276,3414.865495,0.166667,1,0.118644,7,0.881356,52,0.833333,5,0.125,0.166667,0.142857,0.042312,0.803672,0.269471,0.584615,0.168205,0.831795,0.415385,0.603636,0.584615,0.590519,0.431132,0.863708,0.674423,0.565125,0.584615,0,0.003,0,0.01,0,10,92599,90578,11906,95.384615,40.615385,?,?,?,?
all_data_pacman,1,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,44,22,0,66.666667,33.333333,0,0.555827,0.145784,0.33371,49.899091,87.26617,137.732073,12924.80836,-12787.076287,2.08685,195.83043,-193.74358,80.078511,1.213311,3853.792508,0.285714,2,0.118644,7,0.881356,52,0.714286,5,0.222222,0.285714,0.25,0.149905,0.619855,0.199264,0.666667,0.104148,0.895852,0.333333,0.68817,0.666667,0.672327,0.558789,0.822427,0.671847,0.670257,0.666667,0.027,0,0.03,0,30,0,190070,114781,15367,80.30303,33.636364,'Number of rules: 73\n',?,?,73
all_data_pacman,1,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,39,27,0,59.090909,40.909091,0,0.431034,0.168128,0.370683,57.647032,97.124316,136.773632,18292.169038,-18155.395406,2.072328,277.154076,-275.081749,65.696931,0.995408,3159.239332,0.166667,1,0.083333,5,0.916667,55,0.833333,5,0.166667,0.166667,0.166667,0.083333,0.551389,0.130051,0.590909,0.155474,0.844526,0.409091,0.580441,0.590909,0.584133,0.43809,0.746028,0.551531,0.560587,0.590909,0.027,0,0.03,0,30,0,225516,114781,15367,72.727273,32.727273,'Number of rules: 80\n',?,?,80
all_data_pacman,1,3,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,40,26,0,60.606061,39.393939,0,0.44484,0.156874,0.36175,53.788581,94.783694,136.773632,14003.744047,-13866.970416,2.072328,212.17794,-210.105612,71.083278,1.077019,3418.258438,0.166667,1,0,0,1,60,0.833333,5,1,0.166667,0.285714,0.392232,0.663889,0.378788,0.606061,0.17779,0.82221,0.393939,0.63877,0.606061,0.594156,0.443226,0.787384,0.613614,0.598168,0.606061,0.021,0,0.02,0,20,0,186148,114781,15367,80.30303,32.424242,'Number of rules: 69\n',?,?,69
all_data_pacman,1,4,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,49,17,0,74.242424,25.757576,0,0.64628,0.118996,0.290086,40.800996,76.006806,136.773632,7553.342763,-7416.569131,2.072328,114.444587,-112.37226,88.702551,1.343978,4265.53549,0.5,3,0.05,3,0.95,57,0.5,3,0.5,0.5,0.5,0.45,0.795833,0.511364,0.742424,0.0934,0.9066,0.257576,0.742424,0.742424,0.742424,0.649024,0.879894,0.73616,0.732707,0.742424,0.022,0,0.02,0,20,0,182508,114781,15367,89.393939,34.242424,'Number of rules: 64\n',?,?,64
all_data_pacman,1,5,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,46,20,0,69.69697,30.30303,0,0.570592,0.134232,0.310359,46.024937,81.318681,136.773632,10770.116869,-10633.343237,2.072328,163.183589,-161.111261,81.194961,1.230227,3904.509892,0.166667,1,0.016667,1,0.983333,59,0.833333,5,0.5,0.166667,0.25,0.251558,0.6625,0.312121,0.69697,0.124718,0.875282,0.30303,0.676926,0.69697,0.676687,0.579257,0.853046,0.705416,0.638158,0.69697,0.023,0,0.02,0,20,0,214768,114781,15367,84.848485,33.030303,'Number of rules: 78\n',?,?,78
all_data_pacman,1,6,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,43,23,0,65.151515,34.848485,0,0.53407,0.136194,0.332472,46.697609,87.112522,136.773632,11845.108512,-11708.33488,2.072328,179.471341,-177.399013,82.090325,1.243793,3947.566241,0.5,3,0.083333,5,0.916667,55,0.5,3,0.375,0.5,0.428571,0.367013,0.719444,0.315025,0.651515,0.106743,0.893257,0.348485,0.67406,0.651515,0.656306,0.540694,0.841438,0.665649,0.662538,0.651515,0.023,0.001,0.02,0,20,0,205880,114781,15367,83.333333,30,'Number of rules: 77\n',?,?,77
all_data_pacman,1,7,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,44,22,0,66.666667,33.333333,0,0.545398,0.14549,0.337667,49.907777,88.518864,136.36622,12920.413131,-12784.046912,2.066155,195.763835,-193.69768,78.603898,1.190968,3778.63504,0.285714,2,0.033898,2,0.966102,57,0.714286,5,0.5,0.285714,0.363636,0.324962,0.83293,0.501336,0.666667,0.124481,0.875519,0.333333,0.669255,0.666667,0.65822,0.537282,0.8205,0.63375,0.67169,0.666667,0.023,0,0.02,0,20,0,223585,114781,15367,81.818182,31.515152,'Number of rules: 79\n',?,?,79
all_data_pacman,1,8,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,592,66,37,29,0,56.060606,43.939394,0,0.377358,0.174622,0.384686,59.900952,100.844921,136.36622,17226.648453,-17090.282234,2.066155,261.009825,-258.94367,59.994731,0.909011,2884.057883,0,0,0.016949,1,0.983051,58,1,7,0,0,0,-0.042723,0.590799,0.167749,0.560606,0.192314,0.807686,0.439394,0.509526,0.560606,0.533548,0.359677,0.762892,0.555473,0.521238,0.560606,0.021,0,0.03,0,30,0,190298,114781,15367,72.727273,31.212121,'Number of rules: 74\n',?,?,74
all_data_pacman,1,9,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,20190227.1648,593,65,38,27,0,58.461538,41.538462,0,0.451563,0.164009,0.374796,56.183352,98.101266,135.583351,19354.878581,-19219.29523,2.085898,297.767363,-295.681465,70.910312,1.090928,3412.369694,0.285714,2,0.068966,4,0.931034,54,0.714286,5,0.333333,0.285714,0.307692,0.232123,0.615764,0.299634,0.584615,0.126214,0.873786,0.415385,0.625897,0.584615,0.588559,0.458195,0.766951,0.56082,0.608672,0.584615,0.02,0,0.02,0,20,0,200383,114970,15178,72.307692,27.692308,'Number of rules: 79\n',?,?,79
