@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric
@attribute measureOutOfBagError numeric
@attribute measureBestNumIts numeric
@attribute measureBestVal numeric

@data

test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1425,345,38,32,6,0,84.210526,15.789474,0,0.788497,0.09761,0.245927,26.164847,56.923345,75.627564,48.772544,26.85502,1.990199,1.283488,0.706711,59.947047,1.577554,3016.616452,0.888889,8,0.034483,1,0.965517,28,0.111111,1,0.888889,0.888889,0.888889,0.854406,0.984674,0.965812,0.842105,0.059128,0.940872,0.157895,0.842105,0.842105,0.842105,0.782978,0.932913,0.881081,0.85404,0.842105,0.699,0.001,0.7,0,700,0,32317,73751,10816,94.736842,37.5,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1425,345,38,29,9,0,76.315789,23.684211,0,0.680075,0.13481,0.34333,36.136415,79.468588,75.627564,115.186798,-39.559234,1.990199,3.031232,-1.041032,51.461959,1.354262,2589.635332,0.555556,5,0.034483,1,0.965517,28,0.444444,4,0.833333,0.555556,0.666667,0.60753,0.869732,0.73709,0.763158,0.087588,0.912412,0.236842,0.781328,0.763158,0.759514,0.688718,0.874334,0.769956,0.758974,0.763158,0.699,0,0.7,0,700,0,32317,73751,10816,76.315789,31.578947,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1425,345,38,33,5,0,86.842105,13.157895,0,0.822761,0.0918,0.256573,24.607419,59.38743,75.627564,49.91702,25.710544,1.990199,1.313606,0.676593,59.798848,1.573654,3009.15889,0.888889,8,0.068966,2,0.931034,27,0.111111,1,0.8,0.888889,0.842105,0.791616,0.950192,0.852028,0.868421,0.048498,0.951502,0.131579,0.890602,0.868421,0.868552,0.83333,0.936317,0.889664,0.867034,0.868421,0.704,0,0.71,0,710,0,32317,73751,10816,89.473684,32.894737,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1425,345,38,31,7,0,81.578947,18.421053,0,0.748106,0.103325,0.248193,27.747338,57.565814,75.268472,37.986924,37.281548,1.980749,0.999656,0.981093,58.311812,1.534521,2932.758186,0.666667,6,0.034483,1,0.965517,28,0.333333,3,0.857143,0.666667,0.75,0.69332,0.942529,0.894697,0.815789,0.072494,0.927506,0.184211,0.837334,0.815789,0.807568,0.759908,0.967776,0.914097,0.797652,0.815789,0.695,0,0.69,0,690,0,32317,73751,10816,94.736842,35.526316,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1425,345,38,33,5,0,86.842105,13.157895,0,0.822097,0.089483,0.234519,24.030038,54.394384,75.268472,38.225207,37.043265,1.980749,1.005927,0.974823,60.026522,1.579645,3018.99856,0.666667,6,0.034483,1,0.965517,28,0.333333,3,0.857143,0.666667,0.75,0.69332,0.94636,0.817784,0.868421,0.046273,0.953727,0.131579,0.87782,0.868421,0.865952,0.829105,0.949724,0.910972,0.859881,0.868421,0.695,0,0.7,0,700,0,32317,73751,10816,94.736842,35.526316,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,2,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1425,344,39,32,7,0,82.051282,17.948718,0,0.759471,0.097689,0.263553,26.171248,60.964571,77.713032,37.421348,40.291684,1.992642,0.959522,1.03312,60.147197,1.542236,3027.088658,0.8,8,0.137931,4,0.862069,25,0.2,2,0.666667,0.8,0.727273,0.626368,0.934483,0.779444,0.820513,0.064355,0.935645,0.179487,0.832479,0.820513,0.823599,0.762029,0.957996,0.891946,0.830628,0.820513,0.709,0,0.71,0,710,0,32317,73546,11021,94.871795,33.974359,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,2,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1425,344,39,36,3,0,92.307692,7.692308,0,0.896277,0.05268,0.177282,14.136853,41.086013,77.411339,40.688613,36.722726,1.984906,1.043298,0.941608,68.666579,1.760682,3454.35842,0.777778,7,0,0,1,30,0.222222,2,1,0.777778,0.875,0.853913,0.925926,0.923372,0.923077,0.026855,0.973145,0.076923,0.92738,0.923077,0.920995,0.900247,0.961828,0.940551,0.915595,0.923077,0.712,0.001,0.71,0,710,0,32317,73546,11021,94.871795,32.692308,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1425,344,39,28,11,0,71.794872,28.205128,0,0.621359,0.148894,0.334041,39.956417,77.415966,77.411339,78.437142,-1.025803,1.984906,2.011209,-0.026303,51.15686,1.311714,2573.510043,0.666667,6,0.2,6,0.8,24,0.333333,3,0.5,0.666667,0.571429,0.426006,0.866667,0.702115,0.717949,0.095801,0.904199,0.282051,0.746337,0.717949,0.72617,0.634336,0.879556,0.757213,0.724802,0.717949,0.689,0,0.69,0,690,0,32317,73546,11021,84.615385,36.538462,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,2,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,33,5,0,86.842105,13.157895,0,0.823584,0.080855,0.252761,21.673667,58.505122,75.627564,34.330184,41.297379,1.990199,0.903426,1.086773,61.803236,1.626401,3110.022404,0.666667,6,0,0,1,29,0.333333,3,1,0.666667,0.8,0.777282,0.965517,0.916126,0.868421,0.046199,0.953801,0.131579,0.891093,0.868421,0.867144,0.832139,0.956738,0.902433,0.867398,0.868421,0.709,0.001,0.71,0,710,0,32317,73751,10816,92.105263,32.236842,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,2,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,32,6,0,84.210526,15.789474,0,0.786116,0.099136,0.246353,26.573813,57.021965,75.627564,38.580007,37.047556,1.990199,1.015263,0.974936,58.352635,1.535596,2936.383499,0.777778,7,0.034483,1,0.965517,28,0.222222,2,0.875,0.777778,0.823529,0.775132,0.977011,0.919172,0.842105,0.059128,0.940872,0.157895,0.864505,0.842105,0.829369,0.796825,0.96054,0.914048,0.819822,0.842105,0.704,0,0.7,0,700,0,32317,73751,10816,94.736842,38.157895,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,2,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,30,8,0,78.947368,21.052632,0,0.719557,0.132359,0.326499,35.479312,75.572839,75.627564,111.065207,-35.437643,1.990199,2.922769,-0.93257,52.577212,1.383611,2645.75638,0.888889,8,0.068966,2,0.931034,27,0.111111,1,0.8,0.888889,0.842105,0.791616,0.8659,0.624342,0.789474,0.065847,0.934153,0.210526,0.810526,0.789474,0.794266,0.729816,0.858013,0.720275,0.789891,0.789474,0.7,0,0.7,0,700,0,32317,73751,10816,81.578947,31.578947,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,2,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,30,8,0,78.947368,21.052632,0,0.715888,0.102384,0.238982,27.444552,55.315672,75.627564,24.500663,51.126901,1.990199,0.644754,1.345445,58.61961,1.542621,2949.818027,0.666667,6,0.034483,1,0.965517,28,0.333333,3,0.857143,0.666667,0.75,0.69332,0.988506,0.962654,0.789474,0.075808,0.924192,0.210526,0.809524,0.789474,0.789962,0.727563,0.964299,0.923348,0.783316,0.789474,0.706,0,0.7,0,700,0,32317,73751,10816,97.368421,40.131579,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,2,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,31,7,0,81.578947,18.421053,0,0.753932,0.105106,0.270846,28.174232,62.691071,75.627564,46.450506,29.177058,1.990199,1.222382,0.767817,57.741705,1.519519,2905.640671,1,9,0.137931,4,0.862069,25,0,0,0.692308,1,0.818182,0.772539,0.961686,0.776579,0.815789,0.062186,0.937814,0.184211,0.843094,0.815789,0.813091,0.764209,0.949628,0.875632,0.817327,0.815789,0.704,0,0.7,0,700,0,32317,73751,10816,89.473684,32.894737,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,2,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,29,9,0,76.315789,23.684211,0,0.682746,0.114377,0.288044,30.715036,66.80895,75.268472,66.959902,8.308571,1.980749,1.762103,0.218647,55.300155,1.455267,2781.288713,0.666667,6,0.068966,2,0.931034,27,0.333333,3,0.75,0.666667,0.705882,0.623302,0.950192,0.870084,0.763158,0.077046,0.922954,0.236842,0.774854,0.763158,0.763464,0.688178,0.923876,0.87843,0.759623,0.763158,0.696,0,0.7,0,700,0,32317,73751,10816,89.473684,34.210526,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,2,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,30,8,0,78.947368,21.052632,0,0.717472,0.114803,0.293947,30.829615,68.178078,75.268472,67.636444,7.632028,1.980749,1.779906,0.200843,54.954222,1.446164,2763.890217,1,9,0.137931,4,0.862069,25,0,0,0.692308,1,0.818182,0.772539,0.984674,0.953563,0.789474,0.070774,0.929226,0.210526,0.806365,0.789474,0.787611,0.724415,0.928018,0.862578,0.787329,0.789474,0.677,0,0.67,0,670,0,32317,73751,10816,86.842105,32.236842,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,344,39,34,5,0,87.179487,12.820513,0,0.828797,0.090663,0.245719,24.329667,56.946871,77.411339,43.941851,33.469488,1.984906,1.126714,0.858192,62.419981,1.600512,3140.115476,0.777778,7,0.1,3,0.9,27,0.222222,2,0.7,0.777778,0.736842,0.653989,0.892593,0.567328,0.871795,0.036311,0.963689,0.128205,0.889744,0.871795,0.874611,0.839479,0.942598,0.859487,0.867785,0.871795,0.694,0,0.69,0,690,0,32317,73546,11021,92.307692,34.615385,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,344,39,38,1,0,97.435897,2.564103,0,0.965456,0.04112,0.140104,11.034786,32.469841,77.411339,7.746153,69.665186,1.984906,0.198619,1.786287,71.065666,1.822197,3575.047468,0.888889,8,0,0,1,30,0.111111,1,1,0.888889,0.941176,0.927478,0.996296,0.988889,0.974359,0.011396,0.988604,0.025641,0.976331,0.974359,0.974118,0.965667,0.997246,0.993327,0.975294,0.974359,0.681,0,0.68,0,680,0,32317,73546,11021,100,31.410256,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,344,39,30,9,0,76.923077,23.076923,0,0.692105,0.134365,0.311521,35.996942,72.060536,77.713032,49.947029,27.766003,1.992642,1.280693,0.711949,53.74211,1.378003,2704.733387,0.9,9,0.068966,2,0.931034,27,0.1,1,0.818182,0.9,0.857143,0.806385,0.958621,0.877937,0.769231,0.075365,0.924635,0.230769,0.771044,0.769231,0.767141,0.692815,0.929145,0.843722,0.765756,0.769231,0.678,0.001,0.68,0,680,0,32317,73546,11021,89.74359,35.897436,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,33,5,0,86.842105,13.157895,0,0.824237,0.080855,0.230805,21.673489,53.423116,75.627564,35.776486,39.851078,1.990199,0.941486,1.048713,61.784343,1.625904,3109.071662,1,9,0.103448,3,0.896552,26,0,0,0.75,1,0.857143,0.820008,0.977011,0.936111,0.868421,0.04224,0.95776,0.131579,0.878551,0.868421,0.866165,0.829182,0.962392,0.918984,0.864286,0.868421,0.698,0,0.7,0,700,0,32317,73751,10816,97.368421,32.894737,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,25,13,0,65.789474,34.210526,0,0.540037,0.176124,0.379042,47.21078,87.73473,75.627564,114.173207,-38.545643,1.990199,3.004558,-1.014359,44.115148,1.160925,2219.933889,0.666667,6,0.137931,4,0.862069,25,0.333333,3,0.6,0.666667,0.631579,0.510481,0.873563,0.776454,0.657895,0.121487,0.878513,0.342105,0.670614,0.657895,0.660372,0.543608,0.828868,0.701742,0.66364,0.657895,0.687,0,0.69,0,690,0,32317,73751,10816,81.578947,37.5,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,30,8,0,78.947368,21.052632,0,0.717734,0.111662,0.299421,29.931544,69.305281,75.627564,45.721729,29.905835,1.990199,1.203203,0.786996,55.772028,1.467685,2806.523869,0.777778,7,0.068966,2,0.931034,27,0.222222,2,0.777778,0.777778,0.777778,0.708812,0.957854,0.876426,0.789474,0.07537,0.92463,0.210526,0.801754,0.789474,0.792641,0.720167,0.957708,0.909279,0.800072,0.789474,0.68,0.001,0.68,0,680,0,32317,73751,10816,92.105263,34.210526,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,31,7,0,81.578947,18.421053,0,0.753018,0.115437,0.270675,30.94332,62.651636,75.627564,45.985367,29.642197,1.990199,1.210141,0.780058,55.533602,1.461411,2794.525926,0.888889,8,0.137931,4,0.862069,25,0.111111,1,0.666667,0.888889,0.761905,0.686845,0.91954,0.898369,0.815789,0.061128,0.938872,0.184211,0.833333,0.815789,0.816977,0.762649,0.9535,0.902014,0.810435,0.815789,0.687,0,0.69,0,690,0,32317,73751,10816,94.736842,38.815789,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,32,6,0,84.210526,15.789474,0,0.789474,0.095331,0.272133,25.553988,62.989127,75.627564,54.365163,21.262401,1.990199,1.430662,0.559537,59.650359,1.569746,3001.686706,0.888889,8,0.137931,4,0.862069,25,0.111111,1,0.666667,0.888889,0.761905,0.686845,0.881226,0.712065,0.842105,0.050407,0.949593,0.157895,0.862573,0.842105,0.845548,0.798318,0.928601,0.853421,0.846068,0.842105,0.679,0,0.67,0,670,0,32317,73751,10816,86.842105,30.921053,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,30,8,0,78.947368,21.052632,0,0.714822,0.131727,0.321352,35.374275,74.534454,75.268472,96.949961,-21.681489,1.980749,2.551315,-0.570565,52.40059,1.378963,2635.456775,0.777778,7,0.034483,1,0.965517,28,0.222222,2,0.875,0.777778,0.823529,0.775132,0.915709,0.888889,0.789474,0.078437,0.921563,0.210526,0.799091,0.789474,0.788877,0.718984,0.878986,0.788552,0.788666,0.789474,0.676,0,0.68,0,680,0,32317,73751,10816,81.578947,34.210526,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,3,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,29,9,0,76.315789,23.684211,0,0.677358,0.117679,0.296055,31.601957,68.666877,75.268472,84.961652,-9.69318,1.980749,2.235833,-0.255084,54.383851,1.431154,2735.203744,0.777778,7,0.137931,4,0.862069,25,0.222222,2,0.636364,0.777778,0.7,0.599816,0.91954,0.651967,0.763158,0.081495,0.918505,0.236842,0.755306,0.763158,0.741667,0.680807,0.890929,0.782822,0.708712,0.763158,0.675,0,0.67,0,670,0,32317,73751,10816,89.473684,33.552632,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,344,39,32,7,0,82.051282,17.948718,0,0.757764,0.116065,0.267129,31.146561,61.908579,77.411339,48.413799,28.99754,1.984906,1.241379,0.743527,57.60703,1.477103,2897.993935,0.666667,6,0.066667,2,0.933333,28,0.333333,3,0.75,0.666667,0.705882,0.626048,0.922222,0.797122,0.820513,0.062807,0.937193,0.179487,0.825092,0.820513,0.820012,0.762727,0.942182,0.882947,0.812351,0.820513,0.68,0,0.68,0,680,0,32317,73546,11021,92.307692,38.461538,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,344,39,33,6,0,84.615385,15.384615,0,0.793833,0.093243,0.247802,25.00229,57.378298,77.545604,61.382104,16.1635,1.988349,1.5739,0.414449,61.881653,1.586709,3113.637144,0.888889,8,0.1,3,0.9,27,0.111111,1,0.727273,0.888889,0.8,0.738622,0.888889,0.874559,0.846154,0.053297,0.946703,0.153846,0.858715,0.846154,0.846971,0.797995,0.946562,0.915963,0.850725,0.846154,0.676,0,0.68,0,680,0,32317,73546,11021,94.871795,34.615385,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,344,39,32,7,0,82.051282,17.948718,0,0.761155,0.095864,0.262434,25.705073,60.766417,77.545604,48.998739,28.546865,1.988349,1.256378,0.731971,61.520168,1.57744,3095.448641,0.777778,7,0.066667,2,0.933333,28,0.222222,2,0.777778,0.777778,0.777778,0.711111,0.97037,0.887073,0.820513,0.055382,0.944618,0.179487,0.845765,0.820513,0.816862,0.77118,0.946075,0.871811,0.816807,0.820513,0.674,0.001,0.67,0,670,0,32317,73546,11021,89.74359,32.692308,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,30,8,0,78.947368,21.052632,0,0.716418,0.107824,0.28024,28.902844,64.865472,75.627564,58.819303,16.808261,1.990199,1.547876,0.442323,56.920163,1.497899,2864.299586,0.666667,6,0.068966,2,0.931034,27,0.333333,3,0.75,0.666667,0.705882,0.623302,0.896552,0.743824,0.789474,0.075635,0.924365,0.210526,0.798768,0.789474,0.788789,0.721711,0.920786,0.858268,0.786997,0.789474,0.732,0,0.74,0,740,0,32317,73751,10816,92.105263,32.236842,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,30,8,0,78.947368,21.052632,0,0.716946,0.098729,0.270094,26.464672,62.51705,75.627564,49.091805,26.535759,1.990199,1.29189,0.698309,58.712831,1.545075,2954.50906,0.777778,7,0.068966,2,0.931034,27,0.222222,2,0.777778,0.777778,0.777778,0.708812,0.97318,0.920238,0.789474,0.074312,0.925688,0.210526,0.789474,0.789474,0.784347,0.716994,0.938127,0.88749,0.782107,0.789474,0.738,0,0.74,0,740,0,32317,73751,10816,89.473684,31.578947,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,29,9,0,76.315789,23.684211,0,0.68097,0.117386,0.290722,31.465756,67.291638,75.627564,50.224468,25.403096,1.990199,1.321697,0.668503,54.812385,1.442431,2758.233328,1,9,0.068966,2,0.931034,27,0,0,0.818182,1,0.9,0.872786,0.954023,0.823361,0.763158,0.086092,0.913908,0.236842,0.790271,0.763158,0.755423,0.688733,0.938512,0.87259,0.755303,0.763158,0.695,0,0.69,0,690,0,32317,73751,10816,92.105263,34.210526,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,30,8,0,78.947368,21.052632,0,0.716418,0.111124,0.271753,29.787165,62.901121,75.627564,43.152108,32.475456,1.990199,1.135582,0.854617,56.242077,1.480055,2830.177336,0.555556,5,0.103448,3,0.896552,26,0.444444,4,0.625,0.555556,0.588235,0.471472,0.888889,0.781201,0.789474,0.074403,0.925597,0.210526,0.798402,0.789474,0.788626,0.722743,0.938374,0.883875,0.783901,0.789474,0.695,0,0.7,0,700,0,32317,73751,10816,92.105263,38.815789,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,28,10,0,73.684211,26.315789,0,0.645522,0.13225,0.308344,35.450209,71.370643,75.627564,59.857229,15.770334,1.990199,1.57519,0.415009,51.83864,1.364175,2608.590456,0.666667,6,0.103448,3,0.896552,26,0.333333,3,0.666667,0.666667,0.666667,0.563218,0.942529,0.85291,0.736842,0.0932,0.9068,0.263158,0.744265,0.736842,0.735902,0.649801,0.919819,0.860641,0.732738,0.736842,0.698,0,0.7,0,700,0,32317,73751,10816,89.473684,34.868421,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,35,3,0,92.105263,7.894737,0,0.893557,0.060384,0.200118,16.201077,46.367975,75.435901,28.378326,47.057574,1.985155,0.746798,1.238357,65.422001,1.721632,3291.143838,1,10,0.035714,1,0.964286,27,0,0,0.909091,1,0.952381,0.936282,0.975,0.906346,0.921053,0.029518,0.970482,0.078947,0.923445,0.921053,0.920667,0.89413,0.962751,0.89062,0.921137,0.921053,0.693,0,0.69,0,690,0,32317,73751,10816,94.736842,30.921053,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,4,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,345,38,30,8,0,78.947368,21.052632,0,0.717472,0.104614,0.25377,28.116256,58.913029,75.134207,84.958294,-9.824087,1.977216,2.235745,-0.258529,57.824432,1.521696,2907.684385,0.777778,7,0.137931,4,0.862069,25,0.222222,2,0.636364,0.777778,0.7,0.599816,0.869732,0.849117,0.789474,0.069553,0.930447,0.210526,0.803349,0.789474,0.792584,0.722932,0.922341,0.908473,0.793831,0.789474,0.695,0,0.69,0,690,0,32317,73751,10816,89.473684,37.5,?,?,?,?,?,?,?,?,?,?,?,?
test_samemaps_tutorial1-weka.filters.unsupervised.attribute.Remove-R21,5,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20190322.1426,344,39,38,1,0,97.435897,2.564103,0,0.965456,0.052691,0.154495,14.141175,35.809356,77.353941,19.160673,58.193268,1.983434,0.491299,1.492135,69.526461,1.78273,3497.249319,0.9,9,0,0,1,29,0.1,1,1,0.9,0.947368,0.932738,0.944828,0.938462,0.974359,0.010073,0.989927,0.025641,0.976496,0.974359,0.974242,0.96588,0.978527,0.95807,0.975973,0.974359,0.71,0,0.71,0,710,0,32317,73546,11021,97.435897,32.692308,?,?,?,?,?,?,?,?,?,?,?,?
